板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
主板,000882,华联股份,1998-06-16,"2,737,351,947","2,737,348,016",L 商务服务
主板,000883,湖北能源,1998-05-19,"6,520,949,388","6,479,756,454",D 水电煤气
主板,000885,城发环境,1999-03-19,"642,078,255","642,078,255",N 公共环保
主板,000886,海南高速,1998-01-23,"988,828,300","975,502,198",K 房地产
主板,000887,中鼎股份,1998-12-03,"1,316,489,747","1,314,370,608",C 制造业
主板,000888,峨眉山Ａ,1997-10-21,"526,913,102","526,913,102",N 公共环保
主板,000889,ST中嘉,1997-12-18,"936,291,116","869,849,676",I 信息技术
主板,000890,法尔胜,1999-01-19,"419,503,968","419,491,046",C 制造业
主板,000892,欢瑞世纪,1999-01-15,"980,980,473","710,836,454",R 文化传播
主板,000893,亚钾国际,1998-12-24,"928,851,187","811,838,074",C 制造业
主板,000895,双汇发展,1998-12-10,"3,464,661,213","3,464,350,046",C 制造业
主板,000897,津滨发展,1999-04-22,"1,617,272,234","1,617,244,634",K 房地产
主板,000898,鞍钢股份,1997-12-25,"7,972,311,972","7,955,779,919",C 制造业
主板,000899,赣能股份,1997-11-26,"975,677,760","975,676,260",D 水电煤气
主板,000900,现代投资,1999-01-28,"1,517,828,334","1,517,760,834",G 运输仓储
主板,000901,航天科技,1999-04-01,"798,201,406","798,193,381",C 制造业
主板,000902,新洋丰,1999-04-08,"1,254,733,054","1,135,646,035",C 制造业
主板,000903,云内动力,1999-04-15,"1,970,420,857","1,920,261,648",C 制造业
主板,000905,厦门港务,1999-04-29,"741,809,597","741,808,097",F 批发零售
主板,000906,浙商中拓,1999-07-07,"699,491,979","692,951,064",L 商务服务
主板,000908,景峰医药,1999-02-03,"879,774,351","788,907,887",C 制造业
主板,000909,ST数源,1999-05-07,"453,828,600","387,423,864",K 房地产
主板,000910,大亚圣象,1999-06-30,"547,397,500","547,115,000",C 制造业
主板,000911,广农糖业,1999-05-27,"400,319,818","324,080,937",C 制造业
主板,000912,泸天化,1999-06-03,"1,568,000,000","1,568,000,000",C 制造业
主板,000913,钱江摩托,1999-05-14,"527,191,000","457,326,050",C 制造业
主板,000915,华特达因,1999-06-09,"234,331,485","234,207,235",C 制造业
主板,000917,电广传媒,1999-03-25,"1,417,556,338","1,417,459,363",I 信息技术
主板,000919,金陵药业,1999-11-18,"511,136,000","503,881,475",C 制造业
主板,000920,沃顿科技,1999-06-16,"472,621,118","421,977,500",C 制造业
主板,000921,海信家电,1999-07-13,"928,345,562","902,832,292",C 制造业
主板,000922,佳电股份,1999-06-18,"595,858,553","587,144,253",C 制造业
主板,000923,河钢资源,1999-07-14,"652,728,961","627,895,729",B 采矿业
主板,000925,众合科技,1999-06-11,"556,328,062","548,134,717",C 制造业
主板,000926,福星股份,1999-06-18,"1,138,475,688","900,872,773",K 房地产
主板,000927,中国铁物,1999-07-27,"6,050,353,641","6,050,350,581",L 商务服务
主板,000928,中钢国际,1999-03-12,"1,434,644,621","1,434,627,071",E 建筑业
主板,000929,兰州黄河,1999-06-23,"185,766,000","185,754,223",C 制造业
主板,000930,中粮科技,1999-07-12,"1,864,720,561","1,856,231,294",C 制造业
主板,000931,中 关 村,1999-07-12,"753,126,982","746,029,532",C 制造业
主板,000932,华菱钢铁,1999-08-03,"6,908,632,499","6,908,546,583",C 制造业
主板,000933,神火股份,1999-08-31,"2,249,708,409","2,238,465,339",C 制造业
主板,000935,四川双马,1999-08-24,"763,440,333","763,440,333",C 制造业
主板,000936,华西股份,1999-08-10,"886,012,887","885,887,337",C 制造业
主板,000937,冀中能源,1999-09-09,"3,533,546,850","2,906,596,767",B 采矿业
主板,000938,紫光股份,1999-11-04,"2,860,079,874","2,860,079,874",C 制造业
主板,000948,南天信息,1999-10-14,"393,744,987","385,944,338",I 信息技术
主板,000949,新乡化纤,1999-10-21,"1,466,727,778","1,403,194,592",C 制造业
主板,000950,重药控股,1999-09-16,"1,728,184,696","1,727,870,071",F 批发零售
主板,000951,中国重汽,1999-11-25,"1,174,869,360","1,174,869,360",C 制造业
主板,000952,广济药业,1999-11-12,"353,860,939","343,987,615",C 制造业
主板,000953,河化股份,1999-12-02,"366,122,195","366,122,195",C 制造业
主板,000955,欣龙控股,1999-12-09,"538,395,000","538,007,325",C 制造业
主板,000957,中通客车,2000-01-13,"592,903,936","592,903,936",C 制造业
主板,000958,电投产融,1999-12-23,"5,383,418,520","5,383,396,020",D 水电煤气
主板,000959,首钢股份,1999-12-16,"7,794,611,605","6,013,305,341",C 制造业
主板,000960,锡业股份,2000-02-21,"1,645,801,952","1,645,801,952",C 制造业
主板,000961,中南建设,2000-03-01,"3,826,558,901","3,813,163,603",K 房地产
主板,000962,东方钽业,2000-01-20,"505,228,262","440,832,644",C 制造业
主板,000963,华东医药,2000-01-27,"1,754,327,548","1,750,903,988",F 批发零售
主板,000965,天保基建,2000-04-06,"1,109,830,895","1,109,830,895",K 房地产
主板,000966,长源电力,2000-03-16,"2,749,327,699","1,307,951,301",D 水电煤气
主板,000967,盈峰环境,2000-03-30,"3,179,506,920","3,178,034,451",C 制造业
主板,000968,蓝焰控股,2000-06-22,"967,502,660","967,502,660",B 采矿业
主板,000969,安泰科技,2000-05-29,"1,050,788,097","1,026,000,346",C 制造业
主板,000970,中科三环,2000-04-20,"1,215,725,773","1,213,781,896",C 制造业
主板,000971,ST高升,2000-04-27,"1,048,590,126","849,486,906",I 信息技术
主板,000972,中基健康,2000-09-26,"771,283,579","771,272,604",C 制造业
主板,000973,佛塑科技,2000-05-25,"967,423,171","967,423,171",C 制造业
主板,000975,银泰黄金,2000-06-08,"2,776,722,265","2,486,667,195",B 采矿业
主板,000976,ST华铁,2000-06-01,"1,595,678,796","1,591,735,604",C 制造业
主板,000977,浪潮信息,2000-06-08,"1,472,135,122","1,470,380,382",C 制造业
主板,000978,桂林旅游,2000-05-18,"468,130,000","360,080,125",N 公共环保
主板,000980,众泰汽车,2000-06-16,"5,042,547,739","4,887,894,096",C 制造业
主板,000981,山子高科,2000-06-22,"9,997,470,888","6,502,555,687",C 制造业
主板,000982,中银绒业,2000-07-06,"4,261,877,053","4,261,874,803",C 制造业
主板,000983,山西焦煤,2000-07-26,"5,677,101,059","4,640,210,998",B 采矿业
主板,000985,大庆华科,2000-07-26,"129,639,500","129,639,500",C 制造业
主板,000987,越秀资本,2000-07-18,"5,017,132,462","5,015,231,693",J 金融业
主板,000988,华工科技,2000-06-08,"1,005,502,707","1,004,985,657",C 制造业
主板,000989,九 芝 堂,2000-06-28,"855,942,012","694,034,953",C 制造业
主板,000990,诚志股份,2000-07-06,"1,215,237,535","1,215,236,335",C 制造业
主板,000993,闽东电力,2000-07-31,"457,951,455","439,747,572",D 水电煤气
主板,000995,皇台酒业,2000-08-07,"177,408,000","177,408,000",C 制造业
主板,000996,*ST中期,2000-07-18,"345,000,000","345,000,000",F 批发零售
主板,000997,新 大 陆,2000-08-07,"1,032,062,937","1,026,361,151",I 信息技术
主板,000998,隆平高科,2000-12-11,"1,316,970,298","1,315,050,546",A 农林牧渔
主板,000999,华润三九,2000-03-09,"988,184,000","978,395,308",C 制造业
主板,001201,东瑞股份,2021-04-28,"257,784,001","91,828,422",A 农林牧渔
主板,001202,炬申股份,2021-04-29,"128,800,000","40,222,000",G 运输仓储
主板,001203,大中矿业,2021-05-10,"1,508,021,588","433,501,349",B 采矿业
主板,001205,盛航股份,2021-05-13,"170,977,333","117,489,727",G 运输仓储
主板,001206,依依股份,2021-05-18,"184,893,808","89,673,238",C 制造业
主板,001207,联科科技,2021-06-23,"202,355,964","83,392,653",C 制造业
主板,001208,华菱线缆,2021-06-24,"534,424,000","248,072,747",C 制造业
主板,001209,洪兴股份,2021-07-23,"131,522,720","40,287,859",C 制造业
主板,001210,金房能源,2021-07-29,"108,897,692","51,943,884",D 水电煤气
主板,001211,双枪科技,2021-08-05,"72,000,000","37,791,502",C 制造业
主板,001212,中旗新材,2021-08-23,"117,874,585","54,819,710",C 制造业
主板,001213,中铁特货,2021-09-08,"4,444,444,444","1,044,444,444",G 运输仓储
主板,001215,千味央厨,2021-09-06,"99,266,097","45,747,983",C 制造业
主板,001216,华瓷股份,2021-10-19,"251,866,700","62,966,700",C 制造业
主板,001217,华尔泰,2021-09-29,"331,870,000","132,930,769",C 制造业
主板,001218,丽臣实业,2021-10-15,"131,660,000","74,138,750",C 制造业
主板,001219,青岛食品,2021-10-21,"149,987,500","75,815,061",C 制造业
主板,001222,源飞宠物,2022-08-18,"190,890,000","78,545,225",C 制造业
主板,001223,欧克科技,2022-12-12,"66,680,000","16,680,000",C 制造业
主板,001225,和泰机电,2023-02-22,"64,666,800","18,166,453",C 制造业
主板,001226,拓山重工,2022-06-22,"74,666,700","18,666,700",C 制造业
主板,001227,兰州银行,2022-01-17,"5,695,697,168","2,768,003,902",J 金融业
主板,001228,永泰运,2022-04-29,"103,864,609","54,864,609",L 商务服务
主板,001229,魅视科技,2022-08-08,"100,000,000","29,405,909",C 制造业
主板,001230,劲旅环境,2022-07-15,"111,393,348","45,211,362",N 公共环保
主板,001231,农心科技,2022-08-19,"100,000,000","36,836,500",C 制造业
主板,001234,泰慕士,2022-01-11,"106,666,700","29,066,700",C 制造业
主板,001236,弘业期货,2022-08-05,"758,077,778","326,435,656",J 金融业
主板,001238,浙江正特,2022-09-19,"110,000,000","31,977,125",C 制造业
主板,001239,永达股份,2023-12-12,"240,000,000","47,786,439",C 制造业
主板,001255,博菲电气,2022-09-30,"80,000,000","19,971,200",C 制造业
主板,001256,炜冈科技,2022-12-05,"142,612,558","40,942,880",C 制造业
主板,001258,立新能源,2022-07-27,"933,333,334","468,712,334",D 水电煤气
主板,001259,利仁科技,2022-08-31,"73,588,888","21,928,888",C 制造业
主板,001260,坤泰股份,2023-02-16,"115,000,000","31,750,000",C 制造业
主板,001266,宏英智能,2022-02-28,"103,416,000","35,271,600",C 制造业
主板,001267,汇绿生态,2021-11-17,"779,571,428","361,240,288",E 建筑业
主板,001268,联合精密,2022-06-30,"107,933,334","40,099,034",C 制造业
主板,001269,欧晶科技,2022-09-30,"192,395,876","83,888,770",C 制造业
主板,001270,铖昌科技,2022-06-06,"156,538,124","77,993,818",C 制造业
主板,001278,一彬科技,2023-03-08,"123,733,400","50,534,501",C 制造业
主板,001282,三联锻造,2023-05-24,"113,360,000","28,380,000",C 制造业
主板,001283,豪鹏科技,2022-09-05,"82,184,344","57,251,060",C 制造业
主板,001286,陕西能源,2023-04-10,"3,750,000,000","1,050,000,000",D 水电煤气
主板,001287,中电港,2023-04-10,"759,900,097","437,394,498",F 批发零售
主板,001288,运机集团,2021-11-01,"160,002,351","61,496,526",C 制造业
主板,001289,龙源电力,2022-01-24,"5,041,934,164","345,574,164",D 水电煤气
主板,001296,长江材料,2021-12-24,"106,859,233","37,680,965",C 制造业
主板,001298,好上好,2022-10-31,"141,288,000","61,796,981",F 批发零售
主板,001299,美能能源,2022-10-31,"187,579,697","51,265,439",D 水电煤气
主板,001300,三柏硕,2022-10-19,"243,775,914","66,219,087",C 制造业
主板,001301,尚太科技,2022-12-28,"260,750,600","160,013,600",C 制造业
主板,001306,夏厦精密,2023-11-16,"62,000,000","15,185,312",C 制造业
主板,001308,康冠科技,2022-03-18,"686,364,828","77,114,248",C 制造业
主板,001309,德明利,2022-07-01,"113,217,000","67,075,558",C 制造业
主板,001311,多利科技,2023-02-27,"183,733,334","46,634,959",C 制造业
主板,001313,粤海饲料,2022-02-16,"700,000,000","218,092,001",C 制造业
主板,001314,亿道信息,2023-02-14,"141,988,100","51,763,654",C 制造业
主板,001316,润贝航科,2022-06-24,"82,213,000","28,029,950",F 批发零售
主板,001317,三羊马,2021-11-30,"80,040,000","29,379,282",G 运输仓储
主板,001318,阳光乳业,2022-05-20,"282,660,000","77,059,250",C 制造业
主板,001319,铭科精技,2022-05-12,"141,400,000","60,967,000",C 制造业
主板,001322,箭牌家居,2022-10-26,"970,122,000","165,612,800",C 制造业
主板,001323,慕思股份,2022-06-23,"400,010,000","77,935,000",C 制造业
主板,001324,长青科技,2023-05-22,"138,000,000","34,500,000",C 制造业
主板,001326,联域股份,2023-11-09,"73,200,000","17,931,931",C 制造业
主板,001328,登康口腔,2023-04-10,"172,173,800","43,043,500",C 制造业
主板,001330,博纳影业,2022-08-18,"1,374,518,984","1,055,178,085",R 文化传播
主板,001331,胜通能源,2022-09-08,"168,000,000","42,000,000",D 水电煤气
主板,001332,锡装股份,2022-09-20,"108,000,000","27,000,000",C 制造业
主板,001333,光华股份,2022-12-08,"128,000,000","44,000,000",C 制造业
主板,001336,楚环科技,2022-07-25,"80,373,500","28,557,260",C 制造业
主板,001337,四川黄金,2023-03-03,"420,000,000","288,456,000",B 采矿业
主板,001338,永顺泰,2022-11-16,"501,730,834","235,954,481",C 制造业
主板,001339,智微智能,2022-08-15,"249,744,000","70,960,875",C 制造业
主板,001358,兴欣新材,2023-12-21,"88,000,000","21,557,325",C 制造业
主板,001359,平安电工,2024-03-28,"185,503,165","45,448,485",C 制造业
主板,001360,南矿集团,2023-04-10,"204,000,000","81,781,146",C 制造业
主板,001366,播恩集团,2023-03-07,"160,680,000","55,680,000",C 制造业
主板,001367,海森药业,2023-04-10,"68,000,000","17,672,075",C 制造业
主板,001368,通达创智,2023-03-13,"113,867,600","31,485,475",C 制造业
主板,001373,翔腾新材,2023-06-01,"68,686,888","17,171,722",C 制造业
主板,001376,百通能源,2023-11-03,"460,900,000","46,090,000",D 水电煤气
主板,001378,德冠新材,2023-10-30,"133,333,600","31,485,141",C 制造业
主板,001379,腾达科技,2024-01-19,"200,000,000","48,998,084",C 制造业
主板,001380,华纬科技,2023-05-16,"128,880,000","32,220,000",C 制造业
主板,001387,雪祺电气,2024-01-11,"136,760,000","33,505,613",C 制造业
主板,001389,广合科技,2024-04-02,"422,300,000","36,926,173",C 制造业
主板,001696,宗申动力,1997-03-06,"1,145,026,920","891,339,725",C 制造业
主板,001872,招商港口,1993-05-05,"2,319,730,704","1,743,021,167",G 运输仓储
主板,001896,豫能控股,1998-01-22,"1,525,781,330","1,320,781,330",D 水电煤气
主板,001914,招商积余,1994-09-28,"1,060,346,060","1,060,342,760",K 房地产
主板,001965,招商公路,2017-12-25,"6,820,337,394","6,820,337,394",G 运输仓储
主板,001979,招商蛇口,2015-12-30,"9,060,836,177","7,738,091,401",K 房地产
主板,002001,新 和 成,2004-06-25,"3,090,907,356","3,054,497,604",C 制造业
主板,002003,伟星股份,2004-06-25,"1,169,270,553","872,908,240",C 制造业
主板,002004,华邦健康,2004-06-25,"1,979,919,191","1,882,251,504",C 制造业
主板,002005,ST德豪,2004-06-25,"1,752,424,858","1,752,424,858",C 制造业
主板,002006,精工科技,2004-06-25,"455,160,000","455,160,000",C 制造业
主板,002007,华兰生物,2004-06-25,"1,828,780,926","1,573,911,894",C 制造业
主板,002008,大族激光,2004-06-25,"1,052,193,000","979,283,962",C 制造业
主板,002009,天奇股份,2004-06-29,"407,766,707","373,607,228",C 制造业
主板,002010,传化智联,2004-06-29,"2,787,970,508","2,779,854,606",L 商务服务
主板,002011,盾安环境,2004-07-05,"1,065,436,182","916,312,180",C 制造业
主板,002012,凯恩股份,2004-07-05,"467,625,470","466,537,641",C 制造业
主板,002014,永新股份,2004-07-08,"612,491,866","604,336,316",C 制造业
主板,002015,协鑫能科,2004-07-08,"1,623,324,614","1,623,324,614",D 水电煤气
主板,002016,世荣兆业,2004-07-08,"809,095,632","809,095,632",K 房地产
主板,002017,东信和平,2004-07-13,"580,431,909","580,085,882",C 制造业
主板,002019,亿帆医药,2004-07-13,"1,226,024,827","851,108,822",C 制造业
主板,002020,京新药业,2004-07-15,"861,029,140","656,400,768",C 制造业
主板,002021,*ST中捷,2004-07-15,"1,205,411,823","1,205,372,391",C 制造业
主板,002022,科华生物,2004-07-21,"514,317,177","514,244,052",C 制造业
主板,002023,海特高新,2004-07-21,"740,860,235","740,860,235",C 制造业
主板,002024,ST易购,2004-07-21,"9,264,767,618","9,256,524,218",F 批发零售
主板,002025,航天电器,2004-07-26,"456,870,256","452,561,028",C 制造业
主板,002026,山东威达,2004-07-27,"445,550,168","428,011,978",C 制造业
主板,002027,分众传媒,2004-08-04,"14,442,199,726","14,442,199,726",L 商务服务
主板,002028,思源电气,2004-08-05,"774,050,732","602,474,161",C 制造业
主板,002029,七 匹 狼,2004-08-06,"755,670,000","716,052,422",C 制造业
主板,002030,达安基因,2004-08-09,"1,403,446,032","1,403,446,032",C 制造业
主板,002031,巨轮智能,2004-08-16,"2,199,395,670","1,982,245,513",C 制造业
主板,002032,苏 泊 尔,2004-08-17,"806,708,657","804,537,340",C 制造业
主板,002033,丽江股份,2004-08-25,"549,490,711","549,480,181",N 公共环保
主板,002034,旺能环境,2004-08-26,"429,496,231","426,665,443",D 水电煤气
主板,002035,华帝股份,2004-09-01,"847,653,618","780,523,042",C 制造业
主板,002036,联创电子,2004-09-03,"1,068,566,551","1,053,409,732",C 制造业
主板,002037,保利联合,2004-09-08,"483,883,566","483,883,566",C 制造业
主板,002038,双鹭药业,2004-09-09,"1,027,350,000","851,515,644",C 制造业
主板,002039,黔源电力,2005-03-03,"427,558,126","427,558,126",D 水电煤气
主板,002040,南 京 港,2005-03-25,"490,694,690","483,966,800",G 运输仓储
